chrom,tss,tes,gene_id,exon_num,strand,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61
chr21,46598603,46605082,S100B,3,-,25.435837,25.435837,20.81114,21.967314,21.967314,20.81114,33.529058,28.904361,19.654965,27.748186,24.279663,31.216709,31.216709,34.685233,50.871675,53.184023,54.340198,68.214291,127.179186,99.431,48.559326,34.685233,52.027849,67.058116,70.52664,50.871675,46.246977,45.090802,63.589593,54.340198,47.403151,58.964896,41.622279,32.758275,26.592012,22.892254,20.233052,18.003287,15.752877,14.002557,12.833536,11.771958,10.790961,10.13876,9.497147,9.403552,10.550092,14.622206,14.709108,13.934944,13.353815,13.213422,13.085792,13.220603,13.536876,13.504117,13.785157,13.916914,13.832801,14.113302,14.182406
chr21,42199688,42297244,ABCG1,16,+,13.604319,13.874093,14.204429,14.302306,14.363244,14.197822,14.404006,14.929731,15.293034,15.415659,15.434929,15.821334,16.571833,17.478637,18.498791,19.269574,20.233052,21.166886,22.16001,23.123488,24.85775,27.234331,29.771491,32.538052,35.841407,38.384991,43.645584,50.871675,71.104727,120.24214,84.400733,30.060535,31.216709,58.964896,63.589593,61.277244,42.778454,30.060535,20.81114,28.904361,30.060535,20.81114,18.498791,15.030267,20.81114,31.216709,41.622279,45.090802,47.403151,57.808721,41.622279,33.529058,25.435837,39.30993,39.30993,20.81114,16.186442,17.342616,23.123488,26.592012,18.498791
chr21,44222990,44240943,ICOSLG,7,-,24.279663,5.780872,8.093221,18.498791,26.592012,32.372884,33.529058,33.529058,24.279663,18.498791,16.186442,17.342616,19.654965,12.717919,19.654965,24.279663,18.498791,11.561744,5.780872,6.937047,20.81114,27.748186,20.81114,28.904361,63.589593,73.995163,53.184023,50.871675,104.055698,200.018175,179.207035,92.493954,52.605936,37.382973,30.927666,27.285716,23.123488,20.645972,19.799487,18.884182,17.805086,17.23751,16.764529,16.186442,16.186442,15.646894,14.958007,14.418175,13.938325,13.630688,13.180388,12.717919,12.350045,12.366039,12.428875,12.579178,12.984728,12.717919,12.552751,12.319238,11.947136
chr21,29077113,29175887,MAP3K7CL,8,+,33.875911,23.362697,20.852432,20.254463,19.743902,19.839953,20.3294,20.057113,19.970285,20.425748,19.250304,19.594114,20.233052,21.083181,21.895053,22.969332,23.866743,24.457536,24.183315,22.387741,21.504844,21.581923,21.244705,18.663959,14.644876,15.030267,16.186442,20.040357,16.186442,21.967314,21.967314,28.904361,39.30993,28.904361,13.874093,21.967314,34.685233,43.934628,41.622279,18.498791,3.468523,5.780872,5.780872,11.561744,27.748186,35.841407,53.184023,47.403151,40.466105,42.778454,43.934628,43.934628,72.838989,98.274826,70.52664,67.058116,62.433419,49.7155,38.153756,34.685233,35.841407
chr21,42362281,42366535,TFF1,3,-,77.463686,41.622279,27.748186,15.030267,17.342616,12.717919,16.186442,23.123488,25.435837,32.372884,23.123488,8.093221,9.249395,18.498791,27.748186,41.622279,42.778454,33.529058,38.153756,80.93221,85.556907,63.589593,79.776035,57.808721,20.81114,31.216709,77.463686,101.743349,48.559326,30.060535,41.622279,41.622279,27.748186,22.352705,20.81114,18.961261,17.920704,17.507784,17.487138,16.957225,16.417677,16.711976,15.993746,15.830696,15.360603,15.030267,14.813485,14.962257,16.250674,16.734103,17.342616,17.617896,17.23751,17.091274,16.668181,16.093948,15.875164,15.629765,15.154143,14.950531,15.030267
chr21,39867437,39929392,PCP4,3,+,20.464287,21.01048,21.100183,21.324995,21.744973,22.106055,22.641749,23.475368,24.016896,24.609998,25.262411,26.287755,26.656244,27.476145,27.892708,28.904361,30.308287,31.928201,34.396189,37.418009,39.888018,42.906917,45.090802,48.724494,53.376719,55.958842,59.832026,74.380555,109.258483,191.924954,70.52664,39.30993,24.279663,16.186442,19.654965,24.279663,17.342616,6.937047,3.468523,4.624698,10.40557,13.874093,18.498791,13.874093,5.780872,9.249395,11.561744,18.498791,26.592012,27.748186,16.186442,15.030267,11.561744,12.717919,13.874093,13.874093,13.874093,12.717919,9.249395,9.249395,10.40557
chr21,14485227,14659417,SAMSN1,18,-,12.717919,25.435837,34.685233,26.592012,12.717919,5.780872,6.937047,9.249395,13.874093,10.40557,9.249395,4.624698,1.156174,5.780872,9.249395,8.093221,9.249395,17.342616,15.030267,8.093221,5.780872,6.937047,8.093221,6.937047,10.40557,24.279663,25.435837,27.748186,49.7155,73.995163,80.93221,55.496372,36.997582,34.685233,34.396189,38.153756,39.30993,38.979595,36.85306,34.94216,33.413441,34.369912,34.974276,33.795868,33.529058,36.997582,37.214364,37.337633,40.144945,42.717602,45.032994,44.815523,44.670375,43.984897,42.73028,41.344797,40.021422,38.881718,37.864712,37.077318,36.072642
chr21,43169007,43172805,CRYAA,3,+,15.415659,15.508684,15.484479,15.415659,15.697291,16.278936,16.860877,16.940469,17.39517,17.948232,18.151938,18.803047,19.269574,19.790986,20.449835,21.350688,22.462817,23.479234,24.665054,26.697118,29.135595,30.060535,28.904361,31.712213,32.758275,27.054481,21.389227,21.196531,23.701576,30.060535,35.841407,30.060535,31.216709,36.997582,49.7155,41.622279,19.654965,15.030267,26.592012,26.592012,30.060535,49.7155,43.934628,34.685233,15.030267,17.342616,16.186442,16.186442,19.654965,18.498791,23.123488,27.748186,35.841407,47.403151,47.403151,55.496372,67.058116,58.964896,46.246977,41.622279,53.184023
chr21,25639257,25717562,JAM2,9,+,8.324456,8.332429,8.423557,8.607076,8.760245,8.694432,8.671308,8.897516,8.828968,8.753892,9.075969,9.371098,9.506323,9.589447,8.743569,7.861986,8.093221,8.36003,8.671308,8.408541,9.01816,9.891715,10.839135,10.570738,11.176353,12.949154,15.030267,15.415659,19.654965,27.748186,40.466105,48.559326,54.340198,50.871675,50.871675,67.058116,149.1465,152.615024,77.463686,47.403151,71.682814,113.305093,92.493954,40.466105,15.030267,10.40557,13.874093,25.435837,24.279663,16.186442,10.40557,19.654965,31.216709,21.967314,16.186442,21.967314,26.592012,24.279663,24.279663,16.186442,16.186442
chr21,44353620,44442644,TRPM2,31,+,20.34867,21.01048,21.306643,21.881671,22.234124,22.383537,22.593575,22.922415,23.123488,22.517873,22.371975,22.636678,22.545401,22.715427,22.328619,22.429784,21.967314,22.056251,22.352705,23.123488,23.007871,22.481169,22.111836,23.288656,25.050446,28.441891,31.794797,38.539147,43.934628,53.184023,41.622279,26.592012,25.435837,26.592012,30.060535,28.904361,20.81114,42.778454,48.559326,35.841407,30.060535,31.216709,25.435837,38.153756,45.090802,38.153756,27.748186,30.060535,41.622279,57.808721,27.748186,23.123488,24.279663,9.249395,12.717919,11.561744,13.874093,24.279663,12.717919,12.717919,13.874093
chr21,42371889,42396052,TMPRSS3,13,-,15.030267,24.279663,38.153756,39.30993,43.934628,35.841407,46.246977,49.7155,39.30993,63.589593,112.148919,86.713082,52.027849,48.559326,95.962477,78.619861,49.7155,55.496372,52.027849,28.904361,20.81114,18.498791,5.780872,12.717919,12.717919,12.717919,10.40557,13.874093,16.186442,15.030267,27.748186,23.123488,16.764529,12.717919,11.272701,11.561744,12.139831,12.552751,13.874093,13.874093,14.220945,13.874093,14.355832,14.407712,13.874093,13.180388,13.223745,12.853939,12.204063,11.744298,11.214892,10.846017,10.510677,10.707181,10.501918,10.498064,10.450038,10.534034,10.570738,10.445438,10.328492
chr21,44246338,44261897,DNMT3L,12,-,16.186442,11.561744,16.186442,21.967314,11.561744,9.249395,15.030267,24.279663,40.466105,52.027849,43.934628,61.277244,70.52664,82.088384,64.745768,42.778454,26.592012,24.279663,21.967314,11.561744,12.717919,18.498791,15.030267,12.717919,18.498791,18.498791,6.937047,2.312349,26.592012,55.496372,55.496372,43.934628,30.060535,29.289752,27.748186,25.898307,26.592012,25.931341,24.279663,23.894271,22.776636,22.177528,21.292879,20.455394,19.985301,19.577887,18.715573,18.022719,18.177631,17.829427,16.937955,16.626889,16.344102,16.186442,16.571833,16.602665,16.364315,16.229263,16.475486,16.266178,16.224981
chr21,42311666,42315409,TFF3,3,-,49.7155,43.934628,49.7155,31.216709,26.592012,26.592012,23.123488,24.279663,34.685233,36.997582,32.372884,25.435837,17.342616,30.060535,54.340198,31.216709,17.342616,15.030267,11.561744,18.498791,25.435837,24.279663,15.030267,8.093221,8.093221,31.216709,52.027849,67.058116,61.277244,60.12107,72.838989,55.496372,34.685233,27.362795,21.67827,19.42373,18.113399,17.177449,15.463833,14.644876,13.758476,13.348559,13.006962,12.628982,12.387583,12.949154,13.512789,13.738073,13.231774,13.204729,13.527241,13.874093,14.13686,14.728657,15.174789,15.261502,15.163672,15.244374,15.195435,15.38908,15.83959
chr21,44697171,44698044,KRTAP10-12,1,+,12.794997,13.236204,13.667633,14.088199,14.363244,14.614045,15.222963,15.633489,15.923675,15.80105,16.013016,16.429847,16.507601,16.254452,15.969659,16.571833,16.929697,17.431553,17.728008,17.86815,18.730026,19.269574,20.522096,21.967314,24.086967,26.823247,30.638622,31.602101,31.794797,30.060535,39.30993,45.090802,24.279663,12.717919,4.624698,10.40557,13.874093,20.81114,41.622279,43.934628,34.685233,35.841407,40.466105,33.529058,19.654965,28.904361,26.592012,19.654965,16.186442,16.186442,20.81114,26.592012,33.529058,49.7155,69.370465,55.496372,34.685233,27.748186,32.372884,23.123488,15.030267
chr21,41362026,41409393,MX2,14,+,18.151938,17.342616,17.755536,18.156221,18.187513,17.851333,18.354269,18.750133,19.444752,20.150469,20.926757,21.602206,21.967314,22.443386,22.689923,19.654965,18.498791,18.054108,17.920704,17.86815,18.036321,17.47108,18.209747,18.333623,19.076878,20.579905,21.967314,21.581923,21.389227,25.435837,40.466105,27.748186,50.871675,61.277244,56.652547,75.151337,56.652547,26.592012,18.498791,18.498791,26.592012,17.342616,8.093221,10.40557,17.342616,11.561744,18.498791,13.874093,18.498791,19.654965,20.81114,26.592012,19.654965,15.030267,20.81114,26.592012,15.030267,9.249395,6.937047,11.561744,16.186442
chr21,36699114,36749917,SIM2,11,+,11.75444,12.080029,12.181123,12.332527,12.540046,12.625425,12.669745,12.918992,12.928132,13.048254,13.296006,13.75239,14.195253,14.758226,14.885746,14.721954,14.287013,14.852395,15.319311,16.186442,16.186442,16.957225,18.065225,19.489797,19.847661,17.111381,17.920704,18.498791,17.920704,20.81114,45.090802,48.559326,32.372884,31.216709,34.685233,34.685233,23.123488,20.81114,18.498791,18.498791,18.498791,15.030267,8.093221,4.624698,5.780872,18.498791,20.81114,13.874093,20.81114,25.435837,30.060535,52.027849,58.964896,63.589593,73.995163,50.871675,23.123488,19.654965,15.030267,18.498791,19.654965
chr21,41464304,41508158,TMPRSS2,14,-,4.624698,10.40557,12.717919,16.186442,13.874093,17.342616,13.874093,1.156174,0.0,4.624698,11.561744,21.967314,30.060535,21.967314,10.40557,16.186442,21.967314,20.81114,18.498791,27.748186,41.622279,25.435837,23.123488,20.81114,41.622279,49.7155,62.433419,41.622279,28.904361,41.622279,46.246977,42.778454,31.216709,25.050446,23.412532,22.892254,22.930793,22.29765,22.689923,21.83885,20.117435,19.339645,18.691486,18.676664,18.085871,17.882164,17.703921,18.158739,18.177631,17.646873,17.63166,17.177449,16.974743,16.789663,16.330964,16.047701,15.830696,15.45848,15.030267,14.671455,14.375102
chr21,44497892,44711572,TSPEAR,13,-,31.216709,27.748186,16.186442,9.249395,13.874093,18.498791,17.342616,18.498791,31.216709,25.435837,11.561744,10.40557,9.249395,9.249395,11.561744,9.249395,26.592012,20.81114,16.186442,20.81114,18.498791,15.030267,11.561744,15.030267,17.342616,19.654965,23.123488,18.498791,24.279663,48.559326,39.30993,35.841407,23.701576,26.20662,25.435837,28.210656,27.940882,26.922347,25.435837,25.949693,25.088985,23.754129,22.930793,23.212425,22.627985,22.275627,21.533749,21.287211,21.774618,21.419652,20.753331,20.205524,19.760072,19.353354,18.932356,18.313803,17.876235,17.685187,17.507784,17.223012,16.880147
chr21,34446689,34512210,KCNE1,4,-,15.030267,5.780872,17.342616,13.874093,6.937047,6.937047,11.561744,19.654965,17.342616,16.186442,16.186442,16.186442,5.780872,2.312349,2.312349,3.468523,5.780872,9.249395,6.937047,12.717919,21.967314,16.186442,9.249395,2.312349,0.0,2.312349,5.780872,6.937047,9.249395,12.717919,15.030267,24.279663,15.608355,15.80105,14.163137,17.111381,18.498791,19.654965,22.978967,22.866561,22.776636,23.859236,25.339489,28.281805,40.383521,48.944717,47.692195,46.655038,44.962339,43.447818,42.48941,41.291944,39.835464,38.455367,37.334799,36.118889,35.218852,34.856518,36.625954,37.03745,36.303877
chr21,41739372,41767052,RIPK4,8,-,36.997582,26.592012,43.934628,60.12107,34.685233,24.279663,25.435837,40.466105,40.466105,28.904361,32.372884,34.685233,67.058116,63.589593,32.372884,17.342616,10.40557,21.967314,39.30993,39.30993,26.592012,18.498791,5.780872,10.40557,10.40557,9.249395,3.468523,8.093221,21.967314,26.592012,21.967314,10.40557,9.827483,9.249395,11.561744,10.86804,10.212874,9.744899,10.983657,11.43328,11.561744,11.351531,11.75444,11.650681,11.89208,12.332527,12.573397,13.05797,13.10331,13.448134,13.296006,13.763981,14.241967,14.527583,14.500354,14.567798,14.71899,14.644876,14.45218,14.193038,14.143867
chr21,41316800,41357727,FAM3B,7,+,9.634787,9.847417,10.075234,10.319927,10.627911,10.683052,10.790961,11.05906,11.404084,11.89208,12.19764,12.474514,13.039078,13.602052,14.307658,15.184424,16.103858,16.542188,17.535312,18.919218,19.770583,20.554212,21.244705,21.967314,23.50888,24.510898,26.881055,26.592012,31.216709,35.841407,45.090802,38.153756,31.216709,23.123488,21.967314,19.654965,20.81114,33.529058,26.592012,17.342616,15.030267,10.40557,10.40557,12.717919,19.654965,23.123488,31.216709,38.153756,21.967314,18.498791,24.279663,13.874093,9.249395,11.561744,17.342616,33.529058,34.685233,21.967314,25.435837,25.435837,20.81114
chr21,42346356,42350994,TFF2,4,-,10.40557,19.654965,13.874093,8.093221,10.40557,5.780872,6.937047,12.717919,11.561744,8.093221,6.937047,13.874093,16.186442,12.717919,10.40557,15.030267,17.342616,19.654965,17.342616,19.654965,23.123488,33.529058,26.592012,19.654965,23.123488,35.841407,31.216709,25.435837,30.060535,41.622279,49.7155,41.622279,36.997582,36.226799,34.107145,28.904361,25.435837,22.793153,21.822792,21.196531,20.233052,19.234538,18.209747,16.808997,15.690939,14.876111,14.163137,13.330011,12.717919,12.109406,11.908597,11.6168,11.404084,11.260134,10.983657,10.544311,10.583443,10.534034,10.446862,10.485306,10.251413
chr21,26835754,26845409,ADAMTS1,9,-,5.780872,6.937047,8.093221,9.249395,6.937047,6.937047,8.093221,11.561744,12.717919,6.937047,4.624698,12.717919,21.967314,18.498791,12.717919,15.030267,26.592012,55.496372,63.589593,39.30993,31.216709,33.529058,30.060535,18.498791,18.498791,15.030267,17.342616,27.748186,41.622279,36.997582,42.778454,40.466105,24.85775,20.425748,17.920704,15.955207,16.764529,15.856106,15.463833,15.287195,15.261502,15.030267,15.512007,15.386013,14.45218,14.105328,14.018615,14.282155,14.45218,14.239201,13.816284,13.653869,13.558773,13.421677,13.151484,12.764166,12.406641,12.032778,11.809496,11.721217,11.947136
chr21,34364005,34371381,KCNE2,2,+,31.447944,31.814731,30.638622,30.617212,31.127773,31.586685,32.613753,33.327984,33.318845,33.474002,33.066588,25.374986,15.865282,13.806083,11.99531,11.561744,11.066241,11.117062,11.465396,12.087278,11.908597,12.0756,12.284353,12.552751,12.525223,13.411623,13.874093,17.342616,23.123488,27.748186,27.748186,23.123488,8.093221,2.312349,10.40557,12.717919,10.40557,17.342616,18.498791,18.498791,18.498791,32.372884,20.81114,11.561744,18.498791,23.123488,19.654965,16.186442,17.342616,15.030267,9.249395,10.40557,5.780872,6.937047,11.561744,13.874093,19.654965,17.342616,9.249395,20.81114,30.060535
chr21,10521582,10605716,TPTE,19,+,13.527241,13.355808,13.130838,12.846382,12.717919,12.486684,12.332527,12.617382,12.980686,12.883086,13.064771,13.387283,13.360238,13.738073,14.45218,14.721954,15.195435,15.20814,15.319311,15.450695,14.91465,15.544123,16.620007,18.003287,18.884182,18.961261,21.967314,23.123488,26.013925,35.841407,19.654965,23.123488,24.279663,18.498791,23.123488,107.524221,84.400733,26.592012,27.748186,23.123488,9.249395,2.312349,5.780872,6.937047,5.780872,4.624698,3.468523,10.40557,11.561744,4.624698,4.624698,3.468523,5.780872,11.561744,20.81114,33.529058,16.186442,11.561744,23.123488,8.093221,15.030267
chr21,44550356,44551505,KRTAP10-2,1,-,21.967314,16.186442,16.186442,13.874093,4.624698,2.312349,11.561744,27.748186,18.498791,9.249395,4.624698,6.937047,13.874093,16.186442,16.186442,17.342616,20.81114,11.561744,21.967314,33.529058,38.153756,47.403151,40.466105,33.529058,41.622279,33.529058,32.372884,34.685233,26.592012,36.997582,45.090802,23.123488,11.561744,8.864004,8.960352,9.48063,8.864004,8.258389,8.382265,9.763251,11.214892,11.141317,11.080005,11.561744,12.139831,12.486684,12.86244,12.649908,12.460991,12.048555,11.677362,11.561744,11.456637,11.209865,10.887309,10.86804,10.939189,10.876604,10.653321,10.40557,10.212874
chr21,39612939,39673137,B3GALT5,3,+,16.803068,16.824331,16.888405,17.256974,17.298148,17.342616,17.294442,17.091274,16.396655,15.470715,14.45218,14.117498,14.516412,15.302309,15.825137,15.80105,16.186442,16.008569,14.93392,14.189413,12.486684,13.360238,13.585049,14.204429,15.415659,16.186442,15.608355,17.342616,20.233052,25.435837,26.592012,18.498791,12.717919,18.498791,17.342616,16.186442,16.186442,27.748186,31.216709,16.186442,8.093221,19.654965,15.030267,9.249395,10.40557,9.249395,12.717919,27.748186,33.529058,40.466105,40.466105,32.372884,21.967314,15.030267,12.717919,12.717919,15.030267,10.40557,8.093221,5.780872,6.937047
chr21,44681575,44682163,KRTAP12-1,1,-,34.685233,33.529058,23.123488,26.592012,38.153756,31.216709,19.654965,23.123488,27.748186,23.123488,13.874093,4.624698,8.093221,8.093221,2.312349,2.312349,5.780872,6.937047,9.249395,13.874093,18.498791,24.279663,31.216709,67.058116,94.806303,60.12107,40.466105,41.622279,36.997582,20.81114,17.342616,19.654965,12.139831,12.717919,11.272701,9.9431,9.634787,9.414563,10.261048,9.763251,9.365013,9.459609,9.249395,8.537903,8.175805,7.784908,7.298351,6.869036,6.615887,6.389385,6.185533,5.94604,5.675765,5.52953,5.395481,5.225908,5.024912,4.881625,4.707282,4.58483,4.470541
chr21,36135078,36146562,CBR3,3,+,10.86804,11.2428,11.561744,11.947136,12.006427,11.93172,11.850788,11.662281,11.666851,11.451632,11.619553,11.500893,11.882904,11.833785,11.99531,12.255449,12.96567,12.273236,12.043484,12.928132,13.180388,14.002557,14.741224,12.387583,10.790961,11.561744,11.561744,10.40557,10.40557,10.40557,11.561744,9.249395,23.123488,33.529058,48.559326,46.246977,57.808721,56.652547,23.123488,27.748186,28.904361,23.123488,24.279663,25.435837,24.279663,18.498791,13.874093,11.561744,21.967314,19.654965,11.561744,15.030267,15.030267,8.093221,6.937047,17.342616,19.654965,5.780872,11.561744,18.498791,11.561744
chr21,33025934,33029185,OLIG2,2,+,16.032285,15.947233,15.732231,16.057978,16.186442,16.186442,16.330964,16.739395,17.079849,17.232504,16.822338,16.308144,16.571833,17.206596,17.776182,18.498791,18.251039,17.965172,17.438964,17.86815,19.192495,19.269574,19.510443,19.985301,16.764529,17.805086,20.81114,26.20662,28.326273,18.498791,17.342616,23.123488,17.342616,17.342616,20.81114,15.030267,12.717919,20.81114,20.81114,12.717919,16.186442,24.279663,11.561744,11.561744,15.030267,9.249395,11.561744,18.498791,18.498791,10.40557,9.249395,10.40557,8.093221,9.249395,10.40557,23.123488,31.216709,15.030267,5.780872,6.937047,16.186442
chr21,34668993,34718223,CLIC6,6,+,7.24536,7.096519,6.895755,7.022689,7.11492,6.937047,7.129742,7.439731,7.777901,7.707829,7.804177,7.971518,8.221685,8.569293,8.960352,9.48063,10.157818,10.672379,11.176353,11.351531,10.752422,11.176353,11.706266,13.048254,15.030267,16.648912,16.186442,16.186442,16.764529,25.435837,30.060535,25.435837,21.967314,10.40557,10.40557,20.81114,21.967314,20.81114,39.30993,35.841407,16.186442,11.561744,18.498791,19.654965,25.435837,27.748186,39.30993,48.559326,30.060535,18.498791,16.186442,11.561744,43.934628,31.216709,9.249395,10.40557,8.093221,8.093221,11.561744,23.123488,19.654965
chr21,42499621,42581426,SLC37A1,21,+,29.944918,19.495493,16.640653,16.357727,13.740688,12.347943,10.839135,10.455838,10.24791,10.350514,10.578996,11.014083,11.497512,11.833785,11.923049,12.024214,12.222415,12.628982,13.006962,13.453666,13.296006,14.259485,15.174789,16.021274,15.993746,17.805086,20.522096,18.498791,15.608355,17.342616,57.808721,56.652547,35.841407,45.090802,45.090802,12.717919,6.937047,3.468523,9.249395,5.780872,9.249395,10.40557,13.874093,23.123488,31.216709,16.186442,5.780872,12.717919,16.186442,15.030267,15.030267,15.030267,16.186442,16.186442,6.937047,6.937047,6.937047,13.874093,19.654965,9.249395,9.249395
chr21,44600596,44602174,KRTAP10-7,1,+,8.362995,8.571638,8.547432,8.692719,9.027054,9.249395,9.249395,9.400201,9.301949,8.753892,8.902543,9.188544,9.442091,9.929498,10.261048,10.713883,11.148825,11.472808,11.947136,12.717919,12.717919,13.10331,14.45218,15.360603,15.993746,18.498791,19.365922,20.81114,26.013925,30.060535,39.30993,27.748186,11.561744,6.937047,16.186442,26.592012,18.498791,12.717919,25.435837,12.717919,6.937047,17.342616,32.372884,25.435837,31.216709,33.529058,13.874093,19.654965,27.748186,27.748186,17.342616,18.498791,13.874093,11.561744,15.030267,15.030267,19.654965,17.342616,15.030267,18.498791,11.561744
chr21,31118417,31559087,TIAM1,29,-,33.529058,40.466105,35.841407,31.216709,17.342616,12.717919,15.030267,15.030267,12.717919,13.874093,16.186442,16.186442,11.561744,13.874093,26.592012,20.81114,20.81114,25.435837,18.498791,30.060535,28.904361,24.279663,21.967314,18.498791,17.342616,25.435837,32.372884,27.748186,19.654965,9.249395,11.561744,17.342616,12.717919,12.332527,12.428875,11.330509,10.598266,10.40557,10.40557,10.148642,9.827483,10.195356,10.501918,10.40557,10.735905,11.022196,11.20044,10.745621,10.534034,10.162165,10.000909,10.020178,10.300463,10.103959,9.92383,9.665618,9.471737,9.506323,9.290687,9.369,9.48063
chr21,44573728,44575371,KRTAP10-4,1,+,9.9431,10.246097,10.61203,10.833783,11.205998,11.607991,11.802614,12.064429,12.455152,12.497695,12.717919,13.143878,13.745629,14.214144,14.668963,15.184424,15.525771,15.030267,15.415659,15.766015,15.492737,16.186442,16.330964,17.507784,17.342616,17.342616,18.209747,18.498791,17.342616,19.654965,34.685233,34.685233,19.654965,8.093221,4.624698,13.874093,15.030267,11.561744,12.717919,18.498791,19.654965,20.81114,36.997582,42.778454,23.123488,13.874093,16.186442,13.874093,17.342616,20.81114,25.435837,27.748186,13.874093,9.249395,10.40557,13.874093,9.249395,3.468523,6.937047,13.874093,13.874093
chr21,44654212,44654659,KRTAP12-4,1,-,6.937047,6.937047,5.780872,8.093221,10.40557,5.780872,8.093221,6.937047,3.468523,2.312349,1.156174,4.624698,8.093221,20.81114,25.435837,24.279663,32.372884,25.435837,31.216709,27.748186,27.748186,31.216709,28.904361,31.216709,33.529058,15.030267,16.186442,13.874093,10.40557,10.40557,13.874093,19.654965,10.983657,10.40557,9.827483,12.717919,13.488702,12.387583,11.706266,11.047889,10.983657,10.825997,13.874093,15.919632,15.525771,15.261502,14.741224,13.874093,13.745629,13.569837,13.064771,12.82803,13.085792,13.170335,12.814267,12.625425,12.717919,12.889204,13.006962,13.355808,13.604319
chr21,26917921,26967088,ADAMTS5,8,-,5.780872,10.40557,8.093221,1.156174,3.468523,4.624698,1.156174,2.312349,9.249395,2.312349,2.312349,5.780872,12.717919,9.249395,6.937047,8.093221,13.874093,16.186442,10.40557,8.093221,5.780872,13.874093,24.279663,35.841407,48.559326,32.372884,24.279663,23.123488,20.81114,27.748186,33.529058,31.216709,22.545401,16.957225,13.006962,12.486684,11.75444,12.552751,13.296006,12.717919,12.139831,12.823025,13.10331,12.895792,14.534764,14.799033,14.235398,13.806083,13.231774,13.26558,12.949154,12.607807,12.297492,12.064429,11.850788,11.746732,11.383871,11.261995,11.107533,11.043459,10.752422
chr21,44612078,44612954,KRTAP10-8,1,+,3.121671,3.109711,2.849144,2.869025,2.890436,3.006053,2.890436,3.016107,3.048096,3.083132,3.17948,3.225118,3.275828,3.264492,3.396262,3.314367,3.385939,3.55746,3.564871,3.783844,4.162228,4.624698,5.058263,5.615704,5.973568,6.474577,6.937047,8.478612,10.983657,19.654965,16.186442,18.498791,16.186442,13.874093,16.186442,10.40557,5.780872,6.937047,9.249395,11.561744,25.435837,25.435837,13.874093,20.81114,27.748186,38.153756,28.904361,15.030267,17.342616,30.060535,33.529058,31.216709,41.622279,36.997582,28.904361,32.372884,32.372884,18.498791,21.967314,26.592012,27.748186
chr21,32790672,32813703,C21orf62,4,-,34.685233,31.216709,40.466105,27.748186,18.498791,9.249395,10.40557,16.186442,13.874093,18.498791,17.342616,15.030267,9.249395,13.874093,15.030267,12.717919,10.40557,9.249395,10.40557,19.654965,23.123488,19.654965,26.592012,24.279663,18.498791,11.561744,10.40557,10.40557,8.093221,26.592012,40.466105,28.904361,19.076878,13.874093,10.983657,9.48063,8.478612,7.43255,6.648003,6.166264,5.549637,5.255338,4.913741,5.33619,5.863456,5.935029,5.997655,6.324954,6.358959,6.63279,6.879238,7.102214,7.094707,6.987315,6.840699,6.613318,6.447896,6.38037,6.317667,6.538366,6.975586
chr21,44637355,44638455,KRTAP10-10,1,+,6.436038,6.538366,6.771879,6.937047,7.025983,7.168281,7.46696,7.741342,7.988114,8.258389,8.671308,8.945139,9.249395,9.725467,9.827483,9.788943,10.322986,10.850252,11.561744,12.192385,12.717919,13.231774,14.018615,14.534764,14.837572,15.955207,18.787834,19.654965,21.389227,26.592012,46.246977,38.153756,26.592012,17.342616,17.342616,16.186442,13.874093,18.498791,32.372884,15.030267,9.249395,9.249395,13.874093,17.342616,10.40557,5.780872,12.717919,15.030267,12.717919,9.249395,5.780872,4.624698,9.249395,6.937047,15.030267,15.030267,5.780872,11.561744,10.40557,8.093221,8.093221
chr21,36460620,36576569,CLDN14,3,-,8.093221,4.624698,2.312349,5.780872,8.093221,9.249395,6.937047,9.249395,4.624698,8.093221,11.561744,6.937047,10.40557,17.342616,16.186442,10.40557,8.093221,6.937047,13.874093,13.874093,8.093221,12.717919,16.186442,16.186442,21.967314,16.186442,11.561744,10.40557,36.997582,47.403151,40.466105,32.372884,20.81114,17.728008,14.741224,13.180388,12.139831,11.726912,11.850788,12.204063,13.758476,13.138346,13.392354,13.162601,12.635335,11.870057,11.272701,10.609601,10.08441,9.675354,9.307204,8.91906,8.618755,8.4451,8.285917,8.093221,7.959816,7.707829,7.43255,7.176255,6.937047
chr21,44646413,44647650,KRTAP10-11,1,+,3.776836,3.907072,3.798859,3.896736,3.913206,3.653511,3.420349,3.267449,2.995543,2.862908,2.71701,2.677457,2.69774,2.72041,2.890436,3.083132,2.97302,3.112777,3.17948,3.153203,2.890436,2.954668,3.17948,3.468523,3.275828,3.699758,4.335654,5.780872,8.671308,13.874093,26.592012,15.030267,9.249395,4.624698,6.937047,11.561744,12.717919,6.937047,11.561744,20.81114,27.748186,24.279663,10.40557,6.937047,8.093221,17.342616,19.654965,20.81114,33.529058,32.372884,15.030267,11.561744,10.40557,33.529058,27.748186,20.81114,35.841407,39.30993,33.529058,26.592012,16.186442
